CHR,START1,STOP1,START2,STOP2
chr13,92000000,94000000,94000000,96000000
chr13,94000000,96000000,94000000,96000000
chr13,94000000,96000000,96000000,98000000
chr13,96000000,98000000,96000000,98000000
chr13,96000000,98000000,98000000,100000000
chr13,98000000,100000000,98000000,100000000
chr13,98000000,100000000,100000000,102000000
chr13,100000000,102000000,100000000,102000000
chr13,100000000,102000000,102000000,104000000
chr13,102000000,104000000,102000000,104000000
chr13,102000000,104000000,104000000,106000000
chr13,104000000,106000000,104000000,106000000
chr13,104000000,106000000,106000000,108000000
chr13,106000000,108000000,106000000,108000000
chr13,106000000,108000000,108000000,110000000
chr13,108000000,110000000,108000000,110000000
chr13,108000000,110000000,110000000,112000000
chr13,110000000,112000000,110000000,112000000
chr13,110000000,112000000,112000000,114000000
chr13,112000000,114000000,112000000,114000000
chr14,16000000,18000000,16000000,18000000
chr14,16000000,18000000,18000000,20000000
chr14,18000000,20000000,18000000,20000000
chr14,18000000,20000000,20000000,22000000
chr14,20000000,22000000,20000000,22000000
chr14,20000000,22000000,22000000,24000000
chr14,22000000,24000000,22000000,24000000
chr14,22000000,24000000,24000000,26000000
chr14,24000000,26000000,24000000,26000000
chr14,24000000,26000000,26000000,28000000
chr14,26000000,28000000,26000000,28000000
chr14,26000000,28000000,28000000,30000000
chr14,28000000,30000000,28000000,30000000
chr14,28000000,30000000,30000000,32000000
chr14,30000000,32000000,30000000,32000000
chr14,30000000,32000000,32000000,34000000
chr14,32000000,34000000,32000000,34000000
chr14,32000000,34000000,34000000,36000000
chr14,34000000,36000000,34000000,36000000
chr14,34000000,36000000,36000000,38000000
chr14,36000000,38000000,36000000,38000000
chr14,36000000,38000000,38000000,40000000
chr14,38000000,40000000,38000000,40000000
chr14,38000000,40000000,40000000,42000000
chr14,40000000,42000000,40000000,42000000
chr14,40000000,42000000,42000000,44000000
chr14,42000000,44000000,42000000,44000000
chr14,42000000,44000000,44000000,46000000
chr14,44000000,46000000,44000000,46000000
chr14,44000000,46000000,46000000,48000000
chr14,46000000,48000000,46000000,48000000
chr14,46000000,48000000,48000000,50000000
chr14,48000000,50000000,48000000,50000000
chr14,48000000,50000000,50000000,52000000
chr14,50000000,52000000,50000000,52000000
chr14,50000000,52000000,52000000,54000000
chr14,52000000,54000000,52000000,54000000
chr14,52000000,54000000,54000000,56000000
chr14,54000000,56000000,54000000,56000000
chr14,54000000,56000000,56000000,58000000
chr14,56000000,58000000,56000000,58000000
chr14,56000000,58000000,58000000,60000000
chr14,58000000,60000000,58000000,60000000
chr14,58000000,60000000,60000000,62000000
chr14,60000000,62000000,60000000,62000000
chr14,60000000,62000000,62000000,64000000
chr14,62000000,64000000,62000000,64000000
chr14,62000000,64000000,64000000,66000000
chr14,64000000,66000000,64000000,66000000
chr14,64000000,66000000,66000000,68000000
chr14,66000000,68000000,66000000,68000000
chr14,66000000,68000000,68000000,70000000
chr14,68000000,70000000,68000000,70000000
chr14,68000000,70000000,70000000,72000000
chr14,70000000,72000000,70000000,72000000
chr14,70000000,72000000,72000000,74000000
chr14,72000000,74000000,72000000,74000000
chr14,72000000,74000000,74000000,76000000
chr14,74000000,76000000,74000000,76000000
chr14,74000000,76000000,76000000,78000000
chr14,76000000,78000000,76000000,78000000
chr14,76000000,78000000,78000000,80000000
chr14,78000000,80000000,78000000,80000000
chr14,78000000,80000000,80000000,82000000
chr14,80000000,82000000,80000000,82000000
chr14,80000000,82000000,82000000,84000000
chr14,82000000,84000000,82000000,84000000
chr14,82000000,84000000,84000000,86000000
chr14,84000000,86000000,84000000,86000000
chr14,84000000,86000000,86000000,88000000
chr14,86000000,88000000,86000000,88000000
chr14,86000000,88000000,88000000,90000000
chr14,88000000,90000000,88000000,90000000
chr14,88000000,90000000,90000000,92000000
chr14,90000000,92000000,90000000,92000000
chr14,90000000,92000000,92000000,94000000
chr14,92000000,94000000,92000000,94000000
chr14,92000000,94000000,94000000,96000000
chr14,94000000,96000000,94000000,96000000
chr14,94000000,96000000,96000000,98000000
chr14,96000000,98000000,96000000,98000000
chr14,96000000,98000000,98000000,100000000
chr14,98000000,100000000,98000000,100000000
chr14,98000000,100000000,100000000,102000000
chr14,100000000,102000000,100000000,102000000
chr14,100000000,102000000,102000000,104000000
chr14,102000000,104000000,102000000,104000000
chr14,102000000,104000000,104000000,106000000
chr14,104000000,106000000,104000000,106000000
chr15,16000000,18000000,16000000,18000000
chr15,16000000,18000000,18000000,20000000
chr15,18000000,20000000,18000000,20000000
chr15,18000000,20000000,20000000,22000000
chr15,20000000,22000000,20000000,22000000
chr15,20000000,22000000,22000000,24000000
chr15,22000000,24000000,22000000,24000000
chr15,22000000,24000000,24000000,26000000
chr15,24000000,26000000,24000000,26000000
chr15,24000000,26000000,26000000,28000000
chr15,26000000,28000000,26000000,28000000
chr15,26000000,28000000,28000000,30000000
chr15,28000000,30000000,28000000,30000000
chr15,28000000,30000000,30000000,32000000
chr15,30000000,32000000,30000000,32000000
chr15,30000000,32000000,32000000,34000000
chr15,32000000,34000000,32000000,34000000
chr15,32000000,34000000,34000000,36000000
chr15,34000000,36000000,34000000,36000000
chr15,34000000,36000000,36000000,38000000
chr15,36000000,38000000,36000000,38000000
chr15,36000000,38000000,38000000,40000000
chr15,38000000,40000000,38000000,40000000
chr15,38000000,40000000,40000000,42000000
chr15,40000000,42000000,40000000,42000000
chr15,40000000,42000000,42000000,44000000
chr15,42000000,44000000,42000000,44000000
chr15,42000000,44000000,44000000,46000000
chr15,44000000,46000000,44000000,46000000
chr15,44000000,46000000,46000000,48000000
chr15,46000000,48000000,46000000,48000000
chr15,46000000,48000000,48000000,50000000
chr15,48000000,50000000,48000000,50000000
chr15,48000000,50000000,50000000,52000000
chr15,50000000,52000000,50000000,52000000
chr15,50000000,52000000,52000000,54000000
chr15,52000000,54000000,52000000,54000000
chr15,52000000,54000000,54000000,56000000
chr15,54000000,56000000,54000000,56000000
chr15,54000000,56000000,56000000,58000000
chr15,56000000,58000000,56000000,58000000
chr15,56000000,58000000,58000000,60000000
chr15,58000000,60000000,58000000,60000000
chr15,58000000,60000000,60000000,62000000
chr15,60000000,62000000,60000000,62000000
chr15,60000000,62000000,62000000,64000000
chr15,62000000,64000000,62000000,64000000
chr15,62000000,64000000,64000000,66000000
chr15,64000000,66000000,64000000,66000000
chr15,64000000,66000000,66000000,68000000
chr15,66000000,68000000,66000000,68000000
chr15,66000000,68000000,68000000,70000000
chr15,68000000,70000000,68000000,70000000
chr15,68000000,70000000,70000000,72000000
chr15,70000000,72000000,70000000,72000000
chr15,70000000,72000000,72000000,74000000
chr15,72000000,74000000,72000000,74000000
chr15,72000000,74000000,74000000,76000000
chr15,74000000,76000000,74000000,76000000
chr15,74000000,76000000,76000000,78000000
chr15,76000000,78000000,76000000,78000000
chr15,76000000,78000000,78000000,80000000
chr15,78000000,80000000,78000000,80000000
chr15,78000000,80000000,80000000,82000000
chr15,80000000,82000000,80000000,82000000
chr15,80000000,82000000,82000000,84000000
chr15,82000000,84000000,82000000,84000000
chr15,82000000,84000000,84000000,86000000
chr15,84000000,86000000,84000000,86000000
chr15,84000000,86000000,86000000,88000000
chr15,86000000,88000000,86000000,88000000
chr15,86000000,88000000,88000000,90000000
chr15,88000000,90000000,88000000,90000000
chr15,88000000,90000000,90000000,92000000
chr15,90000000,92000000,90000000,92000000
chr15,90000000,92000000,92000000,94000000
chr15,92000000,94000000,92000000,94000000
chr15,92000000,94000000,94000000,96000000
chr15,94000000,96000000,94000000,96000000
chr15,94000000,96000000,96000000,98000000
chr15,96000000,98000000,96000000,98000000
chr15,96000000,98000000,98000000,100000000
chr15,98000000,100000000,98000000,100000000
chr16,0,2000000,0,2000000
chr16,0,2000000,2000000,4000000
chr16,2000000,4000000,2000000,4000000
chr16,2000000,4000000,4000000,6000000
chr16,4000000,6000000,4000000,6000000
chr16,4000000,6000000,6000000,8000000
chr16,6000000,8000000,6000000,8000000
chr16,6000000,8000000,8000000,10000000
chr16,8000000,10000000,8000000,10000000
chr16,8000000,10000000,10000000,12000000
chr16,10000000,12000000,10000000,12000000
chr16,10000000,12000000,12000000,14000000
chr16,12000000,14000000,12000000,14000000
chr16,12000000,14000000,14000000,16000000
chr16,14000000,16000000,14000000,16000000
chr16,14000000,16000000,16000000,18000000
chr16,16000000,18000000,16000000,18000000
chr16,16000000,18000000,18000000,20000000
chr16,18000000,20000000,18000000,20000000
chr16,18000000,20000000,20000000,22000000
chr16,20000000,22000000,20000000,22000000
chr16,20000000,22000000,22000000,24000000
chr16,22000000,24000000,22000000,24000000
chr16,22000000,24000000,24000000,26000000
chr16,24000000,26000000,24000000,26000000
chr16,24000000,26000000,26000000,28000000
chr16,26000000,28000000,26000000,28000000
chr16,26000000,28000000,28000000,30000000
chr16,28000000,30000000,28000000,30000000
chr16,28000000,30000000,30000000,32000000
chr16,30000000,32000000,30000000,32000000
chr16,30000000,32000000,32000000,34000000
chr16,32000000,34000000,32000000,34000000
chr16,32000000,34000000,34000000,36000000
chr16,34000000,36000000,34000000,36000000
chr16,34000000,36000000,36000000,38000000
chr16,36000000,38000000,36000000,38000000
chr16,36000000,38000000,38000000,40000000
chr16,38000000,40000000,38000000,40000000
chr16,46000000,48000000,46000000,48000000
chr16,46000000,48000000,48000000,50000000
chr16,48000000,50000000,48000000,50000000
chr16,48000000,50000000,50000000,52000000
chr16,50000000,52000000,50000000,52000000
chr16,50000000,52000000,52000000,54000000
chr16,52000000,54000000,52000000,54000000
chr16,52000000,54000000,54000000,56000000
chr16,54000000,56000000,54000000,56000000
chr16,54000000,56000000,56000000,58000000
chr16,56000000,58000000,56000000,58000000
chr16,56000000,58000000,58000000,60000000
chr16,58000000,60000000,58000000,60000000
chr16,58000000,60000000,60000000,62000000
chr16,60000000,62000000,60000000,62000000
chr16,60000000,62000000,62000000,64000000
chr16,62000000,64000000,62000000,64000000
chr16,62000000,64000000,64000000,66000000
chr16,64000000,66000000,64000000,66000000
chr16,64000000,66000000,66000000,68000000
chr16,66000000,68000000,66000000,68000000
chr16,66000000,68000000,68000000,70000000
chr16,68000000,70000000,68000000,70000000
chr16,68000000,70000000,70000000,72000000
chr16,70000000,72000000,70000000,72000000
chr16,70000000,72000000,72000000,74000000
chr16,72000000,74000000,72000000,74000000
chr16,72000000,74000000,74000000,76000000
chr16,74000000,76000000,74000000,76000000
chr16,74000000,76000000,76000000,78000000
chr16,76000000,78000000,76000000,78000000
chr16,76000000,78000000,78000000,80000000
chr16,78000000,80000000,78000000,80000000
chr16,78000000,80000000,80000000,82000000
chr16,80000000,82000000,80000000,82000000
chr16,80000000,82000000,82000000,84000000
chr16,82000000,84000000,82000000,84000000
chr16,82000000,84000000,84000000,86000000
chr16,84000000,86000000,84000000,86000000
chr16,84000000,86000000,86000000,88000000
chr16,86000000,88000000,86000000,88000000
chr16,86000000,88000000,88000000,90000000
chr16,88000000,90000000,88000000,90000000
chr17,0,2000000,0,2000000
chr17,0,2000000,2000000,4000000
chr17,2000000,4000000,2000000,4000000
chr17,2000000,4000000,4000000,6000000
chr17,4000000,6000000,4000000,6000000
chr17,4000000,6000000,6000000,8000000
chr17,6000000,8000000,6000000,8000000
chr17,6000000,8000000,8000000,10000000
chr17,8000000,10000000,8000000,10000000
chr17,8000000,10000000,10000000,12000000
chr17,10000000,12000000,10000000,12000000
chr17,10000000,12000000,12000000,14000000
chr17,12000000,14000000,12000000,14000000
chr17,12000000,14000000,14000000,16000000
chr17,14000000,16000000,14000000,16000000
chr17,14000000,16000000,16000000,18000000
chr17,16000000,18000000,16000000,18000000
chr17,16000000,18000000,18000000,20000000
chr17,18000000,20000000,18000000,20000000
chr17,18000000,20000000,20000000,22000000
chr17,20000000,22000000,20000000,22000000
chr17,20000000,22000000,22000000,24000000
chr17,22000000,24000000,22000000,24000000
chr17,22000000,24000000,24000000,26000000
chr17,24000000,26000000,24000000,26000000
chr17,24000000,26000000,26000000,28000000
chr17,26000000,28000000,26000000,28000000
chr17,26000000,28000000,28000000,30000000
chr17,28000000,30000000,28000000,30000000
chr17,28000000,30000000,30000000,32000000
chr17,30000000,32000000,30000000,32000000
chr17,30000000,32000000,32000000,34000000
chr17,32000000,34000000,32000000,34000000
chr17,32000000,34000000,34000000,36000000
chr17,34000000,36000000,34000000,36000000
chr17,34000000,36000000,36000000,38000000
chr17,36000000,38000000,36000000,38000000
chr17,36000000,38000000,38000000,40000000
chr17,38000000,40000000,38000000,40000000
chr17,38000000,40000000,40000000,42000000
chr17,40000000,42000000,40000000,42000000
chr17,40000000,42000000,42000000,44000000
chr17,42000000,44000000,42000000,44000000
chr17,42000000,44000000,44000000,46000000
chr17,44000000,46000000,44000000,46000000
chr17,44000000,46000000,46000000,48000000
chr17,46000000,48000000,46000000,48000000
chr17,46000000,48000000,48000000,50000000
chr17,48000000,50000000,48000000,50000000
chr17,48000000,50000000,50000000,52000000
chr17,50000000,52000000,50000000,52000000
chr17,50000000,52000000,52000000,54000000
chr17,52000000,54000000,52000000,54000000
chr17,52000000,54000000,54000000,56000000
chr17,54000000,56000000,54000000,56000000
chr17,54000000,56000000,56000000,58000000
chr17,56000000,58000000,56000000,58000000
chr17,56000000,58000000,58000000,60000000
chr17,58000000,60000000,58000000,60000000
chr17,58000000,60000000,60000000,62000000
chr17,60000000,62000000,60000000,62000000
chr17,60000000,62000000,62000000,64000000
chr17,62000000,64000000,62000000,64000000
chr17,62000000,64000000,64000000,66000000
chr17,64000000,66000000,64000000,66000000
chr17,64000000,66000000,66000000,68000000
chr17,66000000,68000000,66000000,68000000
chr17,66000000,68000000,68000000,70000000
chr17,68000000,70000000,68000000,70000000
chr17,68000000,70000000,70000000,72000000
chr17,70000000,72000000,70000000,72000000
chr17,70000000,72000000,72000000,74000000
chr17,72000000,74000000,72000000,74000000
chr17,72000000,74000000,74000000,76000000
chr17,74000000,76000000,74000000,76000000
chr17,74000000,76000000,76000000,78000000
chr17,76000000,78000000,76000000,78000000
chr17,76000000,78000000,78000000,80000000
chr17,78000000,80000000,78000000,80000000
chr17,78000000,80000000,80000000,82000000
chr17,80000000,82000000,80000000,82000000
chr18,0,2000000,0,2000000
chr18,0,2000000,2000000,4000000
chr18,2000000,4000000,2000000,4000000
chr18,2000000,4000000,4000000,6000000
chr18,4000000,6000000,4000000,6000000
chr18,4000000,6000000,6000000,8000000
chr18,6000000,8000000,6000000,8000000
chr18,6000000,8000000,8000000,10000000
chr18,8000000,10000000,8000000,10000000
chr18,8000000,10000000,10000000,12000000
chr18,10000000,12000000,10000000,12000000
chr18,10000000,12000000,12000000,14000000
chr18,12000000,14000000,12000000,14000000
chr18,12000000,14000000,14000000,16000000
chr18,14000000,16000000,14000000,16000000
chr18,14000000,16000000,16000000,18000000
chr18,16000000,18000000,16000000,18000000
chr18,16000000,18000000,18000000,20000000
chr18,18000000,20000000,18000000,20000000
chr18,18000000,20000000,20000000,22000000
chr18,20000000,22000000,20000000,22000000
chr18,20000000,22000000,22000000,24000000
chr18,22000000,24000000,22000000,24000000
chr18,22000000,24000000,24000000,26000000
chr18,24000000,26000000,24000000,26000000
chr18,24000000,26000000,26000000,28000000
chr18,26000000,28000000,26000000,28000000
chr18,26000000,28000000,28000000,30000000
chr18,28000000,30000000,28000000,30000000
chr18,28000000,30000000,30000000,32000000
chr18,30000000,32000000,30000000,32000000
chr18,30000000,32000000,32000000,34000000
chr18,32000000,34000000,32000000,34000000
chr18,32000000,34000000,34000000,36000000
chr18,34000000,36000000,34000000,36000000
chr18,34000000,36000000,36000000,38000000
chr18,36000000,38000000,36000000,38000000
chr18,36000000,38000000,38000000,40000000
chr18,38000000,40000000,38000000,40000000
chr18,38000000,40000000,40000000,42000000
chr18,40000000,42000000,40000000,42000000
chr18,40000000,42000000,42000000,44000000
chr18,42000000,44000000,42000000,44000000
chr18,42000000,44000000,44000000,46000000
chr18,44000000,46000000,44000000,46000000
chr18,44000000,46000000,46000000,48000000
chr18,46000000,48000000,46000000,48000000
chr18,46000000,48000000,48000000,50000000
chr18,48000000,50000000,48000000,50000000
chr18,48000000,50000000,50000000,52000000
chr18,50000000,52000000,50000000,52000000
chr18,50000000,52000000,52000000,54000000
chr18,52000000,54000000,52000000,54000000
chr18,52000000,54000000,54000000,56000000
chr18,54000000,56000000,54000000,56000000
chr18,54000000,56000000,56000000,58000000
chr18,56000000,58000000,56000000,58000000
chr18,56000000,58000000,58000000,60000000
chr18,58000000,60000000,58000000,60000000
chr18,58000000,60000000,60000000,62000000
chr18,60000000,62000000,60000000,62000000
chr18,60000000,62000000,62000000,64000000
chr18,62000000,64000000,62000000,64000000
chr18,62000000,64000000,64000000,66000000
chr18,64000000,66000000,64000000,66000000
chr18,64000000,66000000,66000000,68000000
chr18,66000000,68000000,66000000,68000000
chr18,66000000,68000000,68000000,70000000
chr18,68000000,70000000,68000000,70000000
chr18,68000000,70000000,70000000,72000000
chr18,70000000,72000000,70000000,72000000
chr18,70000000,72000000,72000000,74000000
chr18,72000000,74000000,72000000,74000000
chr18,72000000,74000000,74000000,76000000
chr18,74000000,76000000,74000000,76000000
chr18,74000000,76000000,76000000,78000000
chr18,76000000,78000000,76000000,78000000
chr18,76000000,78000000,78000000,80000000
chr18,78000000,80000000,78000000,80000000
